X,Y,X,Y,id,Name,vertex_index,vertex_part,vertex_part_ring,vertex_part_index,distance,angle
220457.174506219,2666898.43922426,120.709389004967,24.1069520141175,1,,241,0,0,241,0.51263072267432,233.97576675227921
220343.48635486,2666815.75693234,120.708272364184,24.1062033172739,1,,242,0,0,242,0.51397513094654,235.86744492119624
220226.697617449,2666728.94052584,120.707125321717,24.1054172255708,1,,243,0,0,243,0.51536568716081,237.51404200413501
220123.344752551,2666662.79469231,120.706110031468,24.1048180210497,1,,244,0,0,244,0.51654461054581,236.25339919329315
220044.796575225,2666598.71591607,120.705338702504,24.1042379445872,1,,245,0,0,245,0.51750972042189,239.02184292706977
219952.812525519,2666552.20712687,120.704434853299,24.1038162540343,1,,246,0,0,246,0.51850710014328,248.93143306653153
219844.292017328,2666516.03362416,120.703368133179,24.1034875633242,1,,247,0,0,247,0.51962331221823,254.14278072580501
219712.00035034,2666478.8265928,120.702067614101,24.1031490775156,1,,248,0,0,248,0.52096715838383,252.56746561495331
219608.647485389,2666437.48544684,120.701051845647,24.1027738094245,1,,249,0,0,249,0.52205003034816,245.05686623912968
219506.328149131,2666374.44019925,120.700046705891,24.1022025810055,1,,250,0,0,250,0.52320614791805,241.89919801582369
219409.176456145,2666321.73023816,120.699092188207,24.1017247668462,1,,251,0,0,251,0.52427357959277,241.91421489379599
219315.12534917,2666263.85263382,120.698168285591,24.1012003466226,1,,252,0,0,252,0.52533594140317,240.14368968714544
219195.23602587,2666188.40504245,120.696990610005,24.1005167719795,1,,253,0,0,253,0.52669762935496,238.96928320082927
219080.514345817,2666110.89039378,120.695863821466,24.0998146253228,1,,254,0,0,254,0.52802528229855,237.64870204831087
218970.960309052,2666034.40927376,120.694787853276,24.099121903992,1,,255,0,0,255,0.52930495819052,234.99853045399411
218859.339214935,2665942.42522401,120.693691897627,24.0982891532913,1,,256,0,0,256,0.53068140016656,231.21165881376831
218767.355165199,2665857.67587479,120.692788952337,24.0975221075942,1,,257,0,0,257,0.53186616567014,230.53588826376043
218675.371115405,2665778.09416882,120.691885906209,24.0968017169671,1,,258,0,0,258,0.53302135178682,231.27926150097596
218560.649435393,2665677.84188988,120.690759671017,24.0958942273154,1,,259,0,0,259,0.53446770692170,233.81809236911587
218432.491882907,2665585.85784012,120.689501117766,24.095061117668,1,,260,0,0,260,0.53597702066297,236.84278503266069
218326.038432117,2665511.4437774,120.688455675526,24.0943870781711,1,,261,0,0,261,0.53722091725097,234.49460002161089
218171.009134782,2665379.15211034,120.686933731298,24.093189457815,1,,262,0,0,262,0.53915756609643,230.12366349359587
218037.683939079,2665250.99455787,120.685625198868,24.0920295897978,1,,263,0,0,263,0.54090615150699,228.70437541385044
217927.096373606,2665146.60816433,120.684539802561,24.0910848099416,1,,264,0,0,264,0.54234514216682,229.80972298092067
217768.966490346,2665006.04826807,120.682987621638,24.0898124310475,1,,265,0,0,265,0.54435218318999,232.61231949241619
217624.27247946,2664894.42717399,120.68156697307,24.0888016098557,1,,266,0,0,266,0.54609574329352,235.29197371309317
217463.042010234,2664776.60490801,120.679983844017,24.087734442829,1,,267,0,0,267,0.54800496906894,237.83030874720421
217290.442725866,2664667.05087123,120.678288739632,24.0867416809391,1,,268,0,0,268,0.54996939138765,240.31249029856437
217106.474626405,2664556.46330579,120.676481870449,24.0857393318244,1,,269,0,0,269,0.55203566339152,243.21273602770859
216908.037125755,2664458.27808414,120.674532438585,24.0848486436093,1,,270,0,0,270,0.55417893427654,248.67558733049503
216717.867854323,2664391.09872196,120.672663641409,24.0842380669754,1,,271,0,0,271,0.55614494717320,254.12148450374215
216528.732111568,2664341.48934681,120.67080462182,24.0837861347361,1,,272,0,0,272,0.55805811119682,257.65277900503071
216361.300470445,2664306.34937274,120.669158740061,24.0834652909136,1,,273,0,0,273,0.55973497360117,259.84484776728164
216166.997084491,2664272.24292733,120.667248559446,24.0831531867351,1,,274,0,0,274,0.56167048361197,263.11018558314709
216018.168959052,2664259.84058354,120.66578512761,24.0830380102232,1,,275,0,0,275,0.56313844082105,267.50200522539978
215871.407890933,2664258.8070549,120.66434176071,24.0830255170786,1,,276,0,0,276,0.56458186178789,273.20736986700820
215748.417981631,2664275.34351327,120.663131768308,24.0831721705482,1,,277,0,0,277,0.56580070913318,281.06553340070479
215648.165702763,2664305.31584409,120.66214507972,24.0834406254137,1,,278,0,0,278,0.56682326592183,288.52650152200113
215537.57813725,2664353.89169059,120.661056297651,24.0838768257224,1,,279,0,0,279,0.56799617559501,296.58385659754362
215441.459972917,2664417.97046684,120.660109446694,24.0844533154202,1,,280,0,0,280,0.56910471838025,299.68659500072829
215329.838878824,2664483.08277171,120.659010089458,24.0850387912735,1,,281,0,0,281,0.57035025774416,303.25094430978004
215234.754243118,2664565.76506363,120.658072940218,24.085783267761,1,,282,0,0,282,0.57154712613221,310.58865607929880
215136.569021526,2664664.98381392,120.657104887948,24.0866769828054,1,,283,0,0,283,0.57286464341074,311.59968649839232
215010.478526368,2664782.80607991,120.655861916693,24.0877380509761,1,,284,0,0,284,0.57449891487037,310.99733494368741
214911.259776063,2664878.92424425,120.654883744228,24.0886037323639,1,,285,0,0,285,0.57580514059221,308.98572201100797
214819.275726313,2664953.33830698,120.653977241389,24.0892735952826,1,,286,0,0,286,0.57693228908597,307.18778189789271
214721.090504629,2665037.05412754,120.653009511445,24.0900273026789,1,,287,0,0,287,0.57815890071279,306.65113482608126
214628.072926237,2665109.40113297,120.652092873973,24.0906784669173,1,,288,0,0,288,0.57928328459773,297.47748155397392
214524.720061369,2665149.70875027,120.651075356967,24.0910401002202,1,,289,0,0,289,0.58036315473055,287.77305579033987
214376.925464528,2665196.21753947,120.649620571154,24.0914567178526,1,,290,0,0,290,0.58187642007810,286.53667766882506
214220.862638519,2665248.92750057,120.648084299937,24.0919291265861,1,,291,0,0,291,0.58348368460612,286.98649556259750
214062.732755288,2665301.63746167,120.646527686753,24.0924014727214,1,,292,0,0,292,0.58511038540152,285.18840157196814
213898.401700083,2665345.04566493,120.644910300927,24.0927896728889,1,,293,0,0,293,0.58677370626039,282.32422623887129
213732.003587557,2665381.21916764,120.643272755429,24.093112484148,1,,294,0,0,294,0.58844276658447,281.97114161447308
213587.309576742,2665417.39267034,120.641848677918,24.0934357779936,1,,295,0,0,295,0.58990308013602,281.13715842898773
213452.950852439,2665442.19735792,120.640526535298,24.0936566452089,1,,296,0,0,296,0.59124354402439,278.98818429992372
213327.893885924,2665462.8679309,120.639295982789,24.0938403887012,1,,297,0,0,297,0.59248773900447,277.32160641378050
213198.702804753,2665478.37086063,120.63802489574,24.0939773658432,1,,298,0,0,298,0.59376618533585,276.35342097510608
213061.243494502,2665495.94084767,120.636672428946,24.0941328031856,1,,299,0,0,299,0.59512755493951,277.98622981590717
212937.220056622,2665518.67847794,120.635451979596,24.0943352038111,1,,300,0,0,300,0.59636467361972,278.33787073898549
212834.900720306,2665533.14787902,120.63444521598,24.094463449063,1,,301,0,0,301,0.59737957254166,274.56444552894067
212699.508467322,2665538.31552227,120.633113390314,24.0945069191624,1,,302,0,0,302,0.59871210743982,274.41048409561620
212539.311526697,2665560.01962389,120.631537162531,24.0946991021338,1,,303,0,0,303,0.60030000804034,281.27983315930186
212381.181643417,2665608.5954704,120.629980564667,24.0951339504317,1,,304,0,0,304,0.60191620417711,290.15251227926734
212260.258668704,2665669.57365995,120.628789596935,24.095681655954,1,,305,0,0,305,0.60322707620670,300.10789351575153
212146.570640178,2665758.45712449,120.627669053453,24.0964814897208,1,,306,0,0,306,0.60460379395229,309.12434466150694
212057.68717634,2665848.37411695,120.626792447255,24.0972912428587,1,,307,0,0,307,0.60579716672310,315.47857850632806
211970.870769788,2665954.82756779,120.625935728193,24.0982503526367,1,,308,0,0,308,0.60708319126284,320.85747799684793
211893.3561212,2666069.54924782,120.625170272719,24.0992843377673,1,,309,0,0,309,0.60836967769270,319.52126412599046
211831.344402209,2666138.7956673,120.624558492431,24.0999080852005,1,,310,0,0,310,0.60924336870246,308.05818473852554
211725.924479989,2666207.00855813,120.623519758916,24.1005214470055,1,,311,0,0,311,0.61044967712836,299.78204590050501
211562.62695347,2666306.22730842,120.621910891738,24.1014133544276,1,,312,0,0,312,0.61228922936916,298.03750442621356
211442.737630268,2666373.40667061,120.620729834655,24.1020170127123,1,,313,0,0,313,0.61361561511982,291.41453482798249
211292.875976091,2666419.91545981,120.619254497959,24.1024332876258,1,,314,0,0,314,0.61514855450796,284.36763110170529
211162.651366332,2666452.98837657,120.617972670293,24.1027287151537,1,,315,0,0,315,0.61646398584020,278.62125448145366
211027.259113306,2666464.35719171,120.616640589001,24.1028280325147,1,,316,0,0,316,0.61779976445445,271.72068006815169
210867.06217281,2666462.29013441,120.61506487867,24.1028054080562,1,,317,0,0,317,0.61937563720188,271.28932841039006
210622.11588301,2666478.8265928,120.612655033376,24.102948632767,1,,318,0,0,318,0.62178973489222,275.39974630170536
210414.376565158,2666508.79889451,120.610610800814,24.1032140678097,1,,319,0,0,319,0.62385112823875,279.63351752193756
210200.436194177,2666558.40829877,120.608505024733,24.1036566273612,1,,320,0,0,320,0.62600290700466,283.32552952679276
210015.434566044,2666612.1517885,120.606683777033,24.1041372181608,1,,321,0,0,321,0.62788649684918,284.45717537178717
209892.444656811,2666646.25823392,120.60547304095,24.1044420553063,1,,322,0,0,322,0.62913501899464,284.58583342768259
209745.683588646,2666689.66643718,120.604028214496,24.1048302649209,1,,323,0,0,323,0.63063109057934,284.90555759146793
209553.447259984,2666745.47698422,120.602135711691,24.1053292805637,1,,324,0,0,324,0.63258827822494,285.00821930693661
209398.417962601,2666791.98577342,120.600609447294,24.1057452417094,1,,325,0,0,325,0.63417020953920,285.68055994492471
209219.617506341,2666848.82984911,120.59884905359,24.1062538935497,1,,326,0,0,326,0.63600261579542,286.27513832891412
209063.554680379,2666899.47275291,120.597312484832,24.1067071226134,1,,327,0,0,327,0.63760463331501,286.50565505944917
208886.821281434,2666957.35035725,120.595572369288,24.1072251218397,1,,328,0,0,328,0.63942021181943,287.65843975420933
208703.886710607,2667025.56324808,120.593770946033,24.1078362584983,1,,329,0,0,329,0.64132247724789,288.39245209103660
208426.90103265,2667124.78199837,120.591043451879,24.1087248592617,1,,330,0,0,330,0.64419107196911,286.77118657472693
208230.530589356,2667184.72666001,120.589110057857,24.1092609308877,1,,331,0,0,331,0.64619740824015,284.09890235838003
208039.327789298,2667232.26897786,120.587227840864,24.1096851317098,1,,332,0,0,332,0.64812683487675,279.03207547540671
207862.59439034,2667250.87249355,120.585488787887,24.1098484007708,1,,333,0,0,333,0.64987353520689,274.45297075122170
207642.45278814,2667266.37542329,120.583322817503,24.1099824903737,1,,334,0,0,334,0.65204365219153,273.17993847000366
207368.567696142,2667281.87835302,120.58062817133,24.110115099206,1,,335,0,0,335,0.65474155936161,273.96838990825512
207204.236640998,2667298.4148114,120.579011167724,24.1102599652409,1,,336,0,0,336,0.65636503921400,282.12851158791142
207025.436184714,2667366.62770223,120.577250293599,24.1108710172849,1,,337,0,0,337,0.65822892287021,287.12344774297918
206823.898098138,2667426.57236386,120.575265978315,24.1114067717116,1,,338,0,0,338,0.66028429143830,284.27078873954497
206631.661769444,2667477.21526767,120.573373427339,24.1118587682271,1,,339,0,0,339,0.66223006892994,283.30196907887296
206411.52016721,2667534.05934336,120.571206169938,24.1123659625521,1,,340,0,0,340,0.66445588355048,281.49904165572542
206131.433903421,2667587.8028331,120.568449305739,24.1128434657187,1,,341,0,0,341,0.66725379518056,281.22459829140854
205943.331689251,2667634.31162231,120.566597504703,24.1132581647551,1,,342,0,0,342,0.66915146279249,283.67321615794663
205793.470035191,2667677.71982556,120.565121966587,24.1136459165645,1,,343,0,0,343,0.67067709846276,286.21579855727680
205678.748355095,2667718.02744286,120.563992194387,24.114006645076,1,,344,0,0,344,0.67186306232458,326.31062851266427
